WARNCELLID,NAME,TYPED_NAME,STATE
816074081,Ruttersdorf-Lotschen,Gemeinde Ruttersdorf-Lotschen,TH
813073077,Saal,Gemeinde Saal,MV
815082340,Sandersdorf-Brehna,Stadt Sandersdorf-Brehna,SA
801053108,Sandesneben,Gemeinde Sandesneben,SH
808226076,Sandhausen,Gemeinde Sandhausen,BW
815087370,Sangerhausen,Stadt Sangerhausen,SA
812069541,Roskow,Gemeinde Roskow,BB
809479145,Röslau,Gemeinde Röslau,BY
805378028,Rösrath,Stadt Rösrath,NR
813072088,Rövershagen,Gemeinde Rövershagen,MV
807133086,Roxheim,Gemeinde Roxheim,RP
813075120,Rubenow,Gemeinde Rubenow,MV
807137095,Rüber,Gemeinde Rüber,RP
813075121,Rubkow,Gemeinde Rubkow,MV
809273166,Saal a.d. Donau,Gemeinde Saal a.d. Donau,BY
809673160,Saal a.d. Saale,Gemeinde Saal a.d. Saale,BY
813072091,Sanitz,Gemeinde Sanitz,MV
807333066,Sankt Alban,Gemeinde Sankt Alban,RP
807135076,Sankt Aldegund,Gemeinde Sankt Aldegund,RP
801051096,Sankt Annen,Gemeinde Sankt Annen,SH
805382056,Sankt Augustin,Stadt Sankt Augustin,NR
808216063,Rheinmünster,Gemeinde Rheinmünster,BW
812068353,Rheinsberg,Stadt Rheinsberg,BB
808215108,Rheinstetten,Stadt Rheinstetten,BW
807334024,Rheinzabern,Gemeinde Rheinzabern,RP
807137221,Rhens,Stadt Rhens,RP
816068045,Ringleben,Gemeinde Ringleben,TH
801059157,Ringsberg,Gemeinde Ringsberg,SH
808317113,Ringsheim,Gemeinde Ringsheim,BW
807337067,Rinnthal,Gemeinde Rinnthal,RP
803257031,Rinteln,Stadt Rinteln,NS
807134071,Rinzenberg,Gemeinde Rinzenberg,RP
807235115,Riol,Gemeinde Riol,RP
809671456,Rohrbrunner Forst,Gemeindefreies Gebiet Rohrbrunner Forst,BY
808235060,Rohrdorf,Gemeinde Rohrdorf,BW
809187169,Rohrdorf,Gemeinde Rohrdorf,BY
809185157,Rohrenfels,Gemeinde Rohrenfels,BY
816061077,Röhrig,Gemeinde Röhrig,TH
803158024,Remlingen,Gemeinde Remlingen,NS
809679177,Remlingen,Gemeinde Remlingen,BY
801058134,Remmels,Gemeinde Remmels,SH
816075134,Remptendorf,Gemeinde Remptendorf,TH
805154048,Rheurdt,Gemeinde Rheurdt,NR
812063260,Rhinow,Stadt Rhinow,BB
807337066,Rhodt unter Rietburg,Gemeinde Rhodt unter Rietburg,RP
816066056,Rippershausen,Gemeinde Rippershausen,TH
801054109,Risum-Lindholm,Gemeinde Risum-Lindholm,SH
816066057,Ritschenhausen,Gemeinde Ritschenhausen,TH
803356008,Ritterhude,Gemeinde Ritterhude,NS
809174141,Röhrmoos,Gemeinde Röhrmoos,BY
809272141,Röhrnbach,Gemeinde Röhrnbach,BY
803256027,Rohrsen,Gemeinde Rohrsen,NS
805120000,Remscheid,Stadt Remscheid,NR
814524260,Remse,Gemeinde Remse,SN
808118081,Remseck am Neckar,Stadt Remseck am Neckar,BW
808119090,Remshalden,Gemeinde Remshalden,BW
816067056,Remstädt,Gemeinde Remstädt,TH
816066093,Rhönblick,Gemeinde Rhönblick,TH
803152019,Rhumspringe,Gemeinde Rhumspringe,NS
803151022,Ribbesbüttel,Gemeinde Ribbesbüttel,NS
813073075,Ribnitz-Damgarten,Stadt Ribnitz-Damgarten,MV
807232109,Rittersdorf,Gemeinde Rittersdorf,RP
816071079,Rittersdorf,Gemeinde Rittersdorf,TH
807333062,Rittersheim,Gemeinde Rittersheim,RP
801053101,Ritzerau,Gemeinde Ritzerau,SH
813071123,Ritzerow,Gemeinde Ritzerow,MV
807231111,Rivenich,Gemeinde Rivenich,RP
807235116,Riveris,Gemeinde Riveris,RP
808125084,Roigheim,Gemeinde Roigheim,BW
803158025,Roklum,Gemeinde Roklum,NS
809676151,Röllbach,Gemeinde Röllbach,BY
803152020,Rollshausen,Gemeinde Rollshausen,NS
813075115,Rollwitz,Gemeinde Rollwitz,MV
808317110,Renchen,Stadt Renchen,BW
801058135,Rendsburg,Stadt Rendsburg,SH
801057068,Rendswühren,Gemeinde Rendswühren,SH
813073076,Richtenberg,Stadt Richtenberg,MV
808337090,Rickenbach,Gemeinde Rickenbach,BW
801058136,Rickert,Gemeinde Rickert,SH
801060068,Rickling,Gemeinde Rickling,SH
813071124,Röbel/Müritz,Stadt Röbel/Müritz,MV
815090435,Rochau,Gemeinde Rochau,SA
814522490,Rochlitz,Stadt Rochlitz,SN
806440022,Rockenberg,Gemeinde Rockenberg,HE
813076120,Rom,Gemeinde Rom,MV
807338023,Römerberg,Gemeinde Römerberg,RP
809672464,Römershager Forst-Nord,Gemeindefreies Gebiet Römershager Forst-Nord,BY
809672465,Römershager Forst-Ost,Gemeindefreies Gebiet Römershager Forst-Ost,BY
807138061,Rengsdorf,Gemeinde Rengsdorf,RP
803454043,Renkenberge,Gemeinde Renkenberge,NS
803154018,Rennau,Gemeinde Rennau,NS
807143286,Rennerod,Stadt Rennerod,RP
809771160,Ried,Gemeinde Ried,BY
809674153,Riedbach,Gemeinde Riedbach,BY
803361010,Riede,Gemeinde Riede,NS
807340221,Riedelberg,Gemeinde Riedelberg,RP
807333502,Rockenhausen,Stadt Rockenhausen,RP
807233058,Rockeskyll,Gemeinde Rockeskyll,RP
816070044,Rockhausen,Gemeinde Rockhausen,TH
809571192,Röckingen,Gemeinde Röckingen,BY
816065058,Rockstedt,Gemeinde Rockstedt,TH
813071125,Röckwitz,Gemeinde Röckwitz,MV
803360017,Römstedt,Gemeinde Römstedt,NS
801053103,Rondeshagen,Gemeinde Rondeshagen,SH
806435024,Ronneburg,Gemeinde Ronneburg,HE
816076061,Ronneburg,Stadt Ronneburg,TH
803241014,Ronnenberg,Stadt Ronnenberg,NS
809185153,Rennertshofen,Gemeinde Rennertshofen,BY
808115041,Renningen,Stadt Renningen,BW
808327041,Renquishausen,Gemeinde Renquishausen,BW
816074077,Renthendorf,Gemeinde Renthendorf,TH
807137093,Rieden,Gemeinde Rieden,RP
809371146,Rieden,Gemeinde Rieden,BY
809777164,Rieden,Gemeinde Rieden,BY
809777163,Rieden am Forggensee,Gemeinde Rieden am Forggensee,BY
807340038,Rodalben,Stadt Rodalben,RP
807131072,Rodder,Gemeinde Rodder,RP
816064055,Rodeberg,Gemeinde Rodeberg,TH
807140128,Rödelhausen,Gemeinde Rödelhausen,RP
809673156,Rödelmaier,Gemeinde Rödelmaier,BY
808415088,Römerstein,Gemeinde Römerstein,BW
816069062,Römhild,Stadt Römhild,TH
809674190,Rentweinsdorf,Gemeinde Rentweinsdorf,BY
803355031,Reppenstedt,Gemeinde Reppenstedt,NS
813072085,Rerik,Stadt Rerik,MV
803358018,Rethem (Aller),Stadt Rethem (Aller),NS
801061092,Rethwisch,Gemeinde Rethwisch,SH
809672145,Riedenberg,Gemeinde Riedenberg,BY
809273164,Riedenburg,Stadt Riedenburg,BY
809679179,Riedenheim,Gemeinde Riedenheim,BY
808415062,Riederich,Gemeinde Riederich,BW
809675161,Rödelsee,Gemeinde Rödelsee,BY
809677178,Roden,Gemeinde Roden,BY
801054110,Rodenäs,Gemeinde Rodenäs,SH
806435023,Rodenbach,Gemeinde Rodenbach,HE
807335040,Rodenbach,Gemeinde Rodenbach,RP
807232300,Rommersheim,Gemeinde Rommersheim,RP
805162028,Rommerskirchen,Gemeinde Rommerskirchen,NR
801053102,Römnitz,Gemeinde Römnitz,SH
806535014,Romrod,Stadt Romrod,HE
801062062,Rethwisch,Gemeinde Rethwisch,SH
813072086,Retschow,Gemeinde Retschow,MV
809372150,Rettenbach,Gemeinde Rettenbach,BY
809774174,Rettenbach,Gemeinde Rettenbach,BY
809187167,Riedering,Gemeinde Riedering,BY
808436067,Riedhausen,Gemeinde Riedhausen,BW
808426097,Riedlingen,Stadt Riedlingen,BW
806433011,Riedstadt,Stadt Riedstadt,HE
808316037,Riegel am Kaiserstuhl,Gemeinde Riegel am Kaiserstuhl,BW
807138064,Rodenbach bei Puderbach,Gemeinde Rodenbach bei Puderbach,RP
801058138,Rodenbek,Gemeinde Rodenbek,SH
803257032,Rodenberg,Stadt Rodenberg,NS
809473159,Rödental,Stadt Rödental,BY
807340220,Reifenberg,Gemeinde Reifenberg,RP
807132093,Reiferscheid,Gemeinde Reiferscheid,RP
807232297,Reiff,Gemeinde Reiff,RP
807133084,Reiffelbach,Gemeinde Reiffelbach,RP
807131069,Reifferscheid,Gemeinde Reifferscheid,RP
807231110,Reil,Gemeinde Reil,RP
809777183,Rettenbach a. Auerberg,Gemeinde Rettenbach a. Auerberg,BY
809780137,Rettenberg,Gemeinde Rettenberg,BY
807233234,Retterath,Gemeinde Retterath,RP
807132094,Rettersen,Gemeinde Rettersen,RP
807141116,Rettershain,Gemeinde Rettershain,RP
807141117,Rettert,Gemeinde Rettert,RP
810041517,Riegelsberg,Gemeinde Riegelsberg,SL
807140126,Riegenroth,Gemeinde Riegenroth,RP
809180128,Riegsee,Gemeinde Riegsee,BY
809375191,Riekofen,Gemeinde Riekofen,BY
808335100,Rielasingen-Worblingen,Gemeinde Rielasingen-Worblingen,BW
814627240,Röderaue,Gemeinde Röderaue,SN
812062410,Röderland,Gemeinde Röderland,BB
806438012,Rödermark,Stadt Rödermark,HE
807140129,Rödern,Gemeinde Rödern,RP
807232110,Rodershausen,Gemeinde Rodershausen,RP
808226068,Reilingen,Gemeinde Reilingen,BW
807233233,Reimerath,Gemeinde Reimerath,RP
813072084,Reimershagen,Gemeinde Reimershagen,MV
809779203,Reimlingen,Gemeinde Reimlingen,BY
812063256,Retzow,Gemeinde Retzow,BB
809677175,Retzstadt,Gemeinde Retzstadt,BY
807137092,Reudelsterz,Gemeinde Reudelsterz,RP
816069037,Reurieth,Gemeinde Reurieth,TH
801054108,Reußenköge,Gemeinde Reußenköge,SH
809677177,Rieneck,Stadt Rieneck,BY
813074066,Rieps,Gemeinde Rieps,MV
801055036,Riepsdorf,Gemeinde Riepsdorf,SH
814627230,Riesa,Stadt Riesa,SN
807338022,Rödersheim-Gronau,Gemeinde Rödersheim-Gronau,RP
803256026,Rodewald,Gemeinde Rodewald,NS
814523360,Rodewisch,Stadt Rodewisch,SN
806438011,Rodgau,Stadt Rodgau,HE
809372153,Roding,Stadt Roding,BY
801062060,Reinbek,Stadt Reinbek,SH
801062061,Reinfeld (Holstein),Stadt Reinfeld (Holstein),SH
809277140,Reut,Gemeinde Reut,BY
808316036,Reute,Gemeinde Reute,BW
807233235,Reuth,Gemeinde Reuth,RP
814523350,Reuth,Gemeinde Reuth,SN
808136087,Riesbürg,Gemeinde Riesbürg,BW
807340222,Rieschweiler-Mühlbach,Gemeinde Rieschweiler-Mühlbach,RP
801058137,Rieseby,Gemeinde Rieseby,SH
805758028,Rödinghausen,Gemeinde Rödinghausen,NR
813074067,Roduchelstorf,Gemeinde Roduchelstorf,MV
807135075,Roes,Gemeinde Roes,RP
806633022,Reinhardshagen,Gemeinde Reinhardshagen,HE
814628330,Reinhardtsdorf-Schöna,Gemeinde Reinhardtsdorf-Schöna,SN
806432019,Reinheim,Stadt Reinheim,HE
809377149,Reuth b. Erbendorf,Gemeinde Reuth b. Erbendorf,BY
808415061,Reutlingen,Stadt Reutlingen,BW
803357038,Rhade,Gemeinde Rhade,NS
803459031,Rieste,Gemeinde Rieste,NS
807140127,Riesweiler,Gemeinde Riesweiler,RP
805754032,Rietberg,Stadt Rietberg,NR
805334024,Roetgen,Gemeinde Roetgen,NR
809774178,Röfingen,Gemeinde Röfingen,BY
815083440,Rogätz,Gemeinde Rogätz,SA
816061076,Reinholterode,Gemeinde Reinholterode,TH
814522480,Reinsberg,Gemeinde Reinsberg,SN
801051093,Reinsbüttel,Gemeinde Reinsbüttel,SH
814524250,Reinsdorf,Gemeinde Reinsdorf,SN
816065056,Reinsdorf,Gemeinde Reinsdorf,TH
803457018,Rhauderfehn,Gemeinde Rhauderfehn,NS
807134069,Rhaunen,Gemeinde Rhaunen,RP
805754028,Rheda-Wiedenbrück,Stadt Rheda-Wiedenbrück,NR
808327056,Rietheim-Weilheim,Gemeinde Rietheim-Weilheim,BW
816068043,Riethgen,Gemeinde Riethgen,TH
816068044,Riethnordhausen,Gemeinde Riethnordhausen,TH
814626460,Rietschen,Gemeinde Rietschen,SN
812067426,Rietz-Neuendorf,Gemeinde Rietz-Neuendorf,BB
812061405,Rietzneuendorf-Staakow,Gemeinde Rietzneuendorf-Staakow,BB
809775149,Roggenburg,Gemeinde Roggenburg,BY
813074068,Roggendorf,Gemeinde Roggendorf,MV
813074069,Roggenstorf,Gemeinde Roggenstorf,MV
813072087,Roggentin,Gemeinde Roggentin,MV
807235114,Reinsfeld,Gemeinde Reinsfeld,RP
816074076,Reinstädt,Gemeinde Reinstädt,TH
803355030,Reinstorf,Gemeinde Reinstorf,NS
807232298,Reipeldingen,Gemeinde Reipeldingen,RP
807336085,Reipoltskirchen,Gemeinde Reipoltskirchen,RP
809279134,Reisbach,Gemeinde Reisbach,BY
805554048,Rhede,Stadt Rhede,NR
803454044,Rhede (Ems),Gemeinde Rhede (Ems),NS
803254027,Rheden,Gemeinde Rheden,NS
806431019,Rimbach,Gemeinde Rimbach,HE
809277141,Rimbach,Gemeinde Rimbach,BY
809372151,Rimbach,Gemeinde Rimbach,BY
809779206,Rögling,Gemeinde Rögling,BY
813074070,Rögnitz,Gemeinde Rögnitz,MV
807232111,Röhl,Gemeinde Röhl,RP
801060069,Rohlstorf,Gemeinde Rohlstorf,SH
809576142,Rohr,Gemeinde Rohr,BY
809171129,Reischach,Gemeinde Reischach,BY
806531016,Reiskirchen,Gemeinde Reiskirchen,HE
809189139,Reit im Winkl,Gemeinde Reit im Winkl,BY
808317153,Rheinau,Stadt Rheinau,BW
808317971,Rheinau,Gemeindefreies Gebiet Rheinau,BW
805382048,Rheinbach,Stadt Rheinbach,NR
809679180,Rimpar,Gemeinde Rimpar,BY
807134070,Rimsberg,Gemeinde Rimsberg,RP
809187168,Rimsting,Gemeinde Rimsting,BY
809276139,Rinchnach,Gemeinde Rinchnach,BY
816066058,Rohr,Gemeinde Rohr,TH
809273165,Rohr i. NB,Gemeinde Rohr i. NB,BY
807134073,Rohrbach,Gemeinde Rohrbach,RP
807140130,Rohrbach,Gemeinde Rohrbach,RP
807337068,Rohrbach,Gemeinde Rohrbach,RP
812064420,Reitwein,Gemeinde Reitwein,BB
807141115,Reitzenhain,Gemeinde Reitzenhain,RP
805554044,Reken,Gemeinde Reken,NR
801056043,Rellingen,Gemeinde Rellingen,SH
807336086,Relsberg,Gemeinde Relsberg,RP
805170032,Rheinberg,Stadt Rheinberg,NR
807140125,Rheinböllen,Stadt Rheinböllen,RP
807138062,Rheinbreitbach,Gemeinde Rheinbreitbach,RP
807138063,Rheinbrohl,Gemeinde Rheinbrohl,RP
803456019,Ringe,Gemeinde Ringe,NS
809272140,Ringelai,Gemeinde Ringelai,BY
806636010,Ringgau,Gemeinde Ringgau,HE
816065057,Ringleben,Gemeinde Ringleben,TH
809186149,Rohrbach,Gemeinde Rohrbach,BY
816071081,Rohrbach,Gemeinde Rohrbach,TH
816073074,Rohrbach,Gemeinde Rohrbach,TH
815081440,Rohrberg,Gemeinde Rohrberg,SA
816061078,Rohrberg,Gemeinde Rohrberg,TH
807131070,Remagen,Stadt Remagen,RP
808236071,Remchingen,Gemeinde Remchingen,BW
816073105,Remda-Teichel,Stadt Remda-Teichel,TH
805566076,Rheine,Stadt Rheine,NR
808336069,Rheinfelden (Baden),Stadt Rheinfelden (Baden),BW
808316053,Rheinhausen,Gemeinde Rheinhausen,BW
806436011,Schwalbach am Taunus,Stadt Schwalbach am Taunus,HE
807140140,Schwall,Gemeinde Schwall,RP
816066064,Schwallungen,Gemeinde Schwallungen,TH
809186152,Schweitenkirchen,Gemeinde Schweitenkirchen,BY
807340048,Schweix,Gemeinde Schweix,RP
805954024,Schwelm,Stadt Schwelm,NR
803353031,Seevetal,Gemeinde Seevetal,NS
808237073,Seewald,Gemeinde Seewald,BW
807232119,Seffern,Gemeinde Seffern,RP
812063273,Schönwalde-Glien,Gemeinde Schönwalde-Glien,BB
801055038,Schönwalde am Bungsberg,Gemeinde Schönwalde am Bungsberg,SH
806634022,Schwalmstadt,Stadt Schwalmstadt,HE
805166024,Schwalmtal,Gemeinde Schwalmtal,NR
808426108,Schwendi,Gemeinde Schwendi,BW
808437102,Schwenningen,Gemeinde Schwenningen,BW
809773164,Schwenningen,Gemeinde Schwenningen,BY
807232120,Sefferweich,Gemeinde Sefferweich,RP
803257034,Seggebruch,Gemeinde Seggebruch,NS
809675166,Segnitz,Gemeinde Segnitz,BY
801058152,Sehestedt,Gemeinde Sehestedt,SH
803158028,Sehlde,Gemeinde Sehlde,NS
814730280,Schönwölkau,Gemeinde Schönwölkau,SN
808336081,Schopfheim,Stadt Schopfheim,BW
808237061,Schopfloch,Gemeinde Schopfloch,BW
809571200,Schopfloch,Gemeinde Schopfloch,BY
807335204,Schopp,Gemeinde Schopp,RP
806535017,Schwalmtal,Gemeinde Schwalmtal,HE
808317150,Schwanau,Gemeinde Schwanau,BW
809376161,Schwandorf,Stadt Schwandorf,BY
815085285,Schwanebeck,Stadt Schwanebeck,SA
803356009,Schwanewede,Gemeinde Schwanewede,NS
801057091,Schwentinental,Stadt Schwentinental,SH
814625550,Schwepnitz,Gemeinde Schwepnitz,SN
807133093,Schweppenhausen,Gemeinde Schweppenhausen,RP
807134079,Schwerbach,Gemeinde Schwerbach,RP
812061448,Schwerin,Gemeinde Schwerin,BB
813004000,Schwerin,Stadt Schwerin,MV
803254030,Sehlem,Gemeinde Sehlem,NS
807231117,Sehlem,Gemeinde Sehlem,RP
813073083,Sehlen,Gemeinde Sehlen,MV
814521560,Sehmatal,Gemeinde Sehmatal,SN
803158027,Schöppenstedt,Stadt Schöppenstedt,NS
805554052,Schöppingen,Gemeinde Schöppingen,NR
816074087,Schöps,Gemeinde Schöps,TH
814626520,Schöpstal,Gemeinde Schöpstal,SN
812060198,Schorfheide,Gemeinde Schorfheide,BB
809678175,Schwanfeld,Gemeinde Schwanfeld,BY
809777169,Schwangau,Gemeinde Schwangau,BY
813076122,Schwanheide,Gemeinde Schwanheide,MV
803256028,Schweringen,Gemeinde Schweringen,NS
803457019,Schwerinsdorf,Gemeinde Schwerinsdorf,NS
816068049,Schwerstedt,Gemeinde Schwerstedt,TH
816071085,Schwerstedt,Gemeinde Schwerstedt,TH
805978028,Schwerte,Stadt Schwerte,NR
808327055,Seitingen-Oberflacht,Gemeinde Seitingen-Oberflacht,BW
807232307,Seiwerath,Gemeinde Seiwerath,RP
809479152,Selb,Stadt Selb,BY
807132105,Selbach (Sieg),Gemeinde Selbach (Sieg),RP
808119067,Schorndorf,Stadt Schorndorf,BW
809372158,Schorndorf,Gemeinde Schorndorf,BY
807331059,Schornsheim,Gemeinde Schornsheim,RP
807340047,Schwanheim,Gemeinde Schwanheim,RP
809576132,Schwanstetten,Gemeinde Schwanstetten,BY
803251033,Schwarme,Gemeinde Schwarme,NS
801054118,Schwesing,Gemeinde Schwesing,SH
808226084,Schwetzingen,Stadt Schwetzingen,BW
808118067,Schwieberdingen,Gemeinde Schwieberdingen,BW
812061450,Schwielochsee,Gemeinde Schwielochsee,BB
812069590,Schwielowsee,Gemeinde Schwielowsee,BB
803241016,Sehnde,Stadt Sehnde,NS
807133095,Seibersbach,Gemeinde Seibersbach,RP
807132104,Seifen,Gemeinde Seifen,RP
813072094,Schorssow,Gemeinde Schorssow,MV
803455015,Schortens,Stadt Schortens,NS
813076121,Schossin,Gemeinde Schossin,MV
803358020,Schwarmstedt,Gemeinde Schwarmstedt,NS
801057076,Schwartbuck,Gemeinde Schwartbuck,SH
813071133,Schwarz,Gemeinde Schwarz,MV
803360019,Schwienau,Gemeinde Schwienau,NS
809181140,Schwifting,Gemeinde Schwifting,BY
809183144,Schwindegg,Gemeinde Schwindegg,BY
807232305,Schwirzheim,Gemeinde Schwirzheim,RP
801060074,Schwissel,Gemeinde Schwissel,SH
814521570,Seiffen/Erzgeb.,Gemeinde Seiffen/Erzgeb.,SN
814626530,Seifhennersdorf,Stadt Seifhennersdorf,SN
807232306,Seinsfeld,Gemeinde Seinsfeld,RP
809675167,Seinsheim,Gemeinde Seinsheim,BY
816075103,Seisla,Gemeinde Seisla,TH
816074089,Seitenroda,Gemeinde Seitenroda,TH
806535016,Schotten,Stadt Schotten,HE
812062464,Schraden,Gemeinde Schraden,BB
816066065,Schwarza,Gemeinde Schwarza,TH
808225116,Schwarzach,Gemeinde Schwarzach,BW
809278187,Schwarzach,Gemeinde Schwarzach,BY
816061085,Schwobfeld,Gemeinde Schwobfeld,TH
807134080,Schwollen,Gemeinde Schwollen,RP
808336082,Schwörstadt,Gemeinde Schwörstadt,BW
803151027,Schwülper,Gemeinde Schwülper,NS
814628360,Sebnitz,Stadt Sebnitz,SN
807143292,Seck,Gemeinde Seck,RP
809475171,Selbitz,Stadt Selbitz,BY
807336094,Selchenbach,Gemeinde Selchenbach,RP
801057077,Selent,Gemeinde Selent,SH
805370024,Selfkant,Gemeinde Selfkant,NR
808325053,Schramberg,Stadt Schramberg,BW
815088340,Schraplau,Stadt Schraplau,SA
806634021,Schrecksbach,Gemeinde Schrecksbach,HE
809675165,Schwarzach a. Main,Gemeinde Schwarzach a. Main,BY
809376162,Schwarzach b. Nabburg,Gemeinde Schwarzach b. Nabburg,BY
812066292,Schwarzbach,Gemeinde Schwarzbach,BB
816076068,Schwarzbach,Gemeinde Schwarzbach,TH
808225091,Seckach,Gemeinde Seckach,BW
812069596,Seddiner See,Gemeinde Seddiner See,BB
808317126,Seebach,Gemeinde Seebach,BW
816063071,Seebach,Gemeinde Seebach,TH
812063274,Seeblick,Gemeinde Seeblick,BB
812061433,Schönefeld,Gemeinde Schönefeld,BB
812067440,Schöneiche bei Berlin,Gemeinde Schöneiche bei Berlin,BB
808336080,Schönenberg,Gemeinde Schönenberg,BW
807336092,Schönenberg-Kübelberg,Gemeinde Schönenberg-Kübelberg,RP
812065276,Schönermark,Gemeinde Schönermark,BB
812062461,Schönewalde,Stadt Schönewalde,BB
801053113,Schretstaken,Gemeinde Schretstaken,SH
808226082,Schriesheim,Stadt Schriesheim,BW
809185158,Schrobenhausen,Stadt Schrobenhausen,BY
816073082,Schwarzburg,Gemeinde Schwarzburg,TH
807140141,Schwarzen,Gemeinde Schwarzen,RP
809374156,Schwarzenbach,Gemeinde Schwarzenbach,BY
803152024,Seeburg,Gemeinde Seeburg,NS
801053117,Seedorf,Gemeinde Seedorf,SH
801060075,Seedorf,Gemeinde Seedorf,SH
803357042,Seedorf,Gemeinde Seedorf,NS
803151026,Schönewörde,Gemeinde Schönewörde,NS
812073520,Schönfeld,Gemeinde Schönfeld,BB
813071131,Schönfeld,Gemeinde Schönfeld,MV
814627250,Schönfeld,Gemeinde Schönfeld,SN
808127075,Schrozberg,Stadt Schrozberg,BW
801051104,Schrum,Gemeinde Schrum,SH
801059077,Schuby,Gemeinde Schuby,SH
807131074,Schuld,Gemeinde Schuld,RP
801053115,Schulendorf,Gemeinde Schulendorf,SH
809475169,Schwarzenbach a. Wald,Stadt Schwarzenbach a. Wald,BY
809475168,Schwarzenbach a.d. Saale,Stadt Schwarzenbach a.d. Saale,BY
801058151,Seefeld,Gemeinde Seefeld,SH
809188132,Seefeld,Gemeinde Seefeld,BY
809777170,Seeg,Gemeinde Seeg,BY
809190148,Schongau,Stadt Schongau,BY
809179147,Schöngeising,Gemeinde Schöngeising,BY
816074086,Schöngleina,Gemeinde Schöngleina,TH
816061084,Schönhagen,Gemeinde Schönhagen,TH
813071132,Schönhausen,Gemeinde Schönhausen,MV
801058146,Schülldorf,Gemeinde Schülldorf,SH
807233239,Schüller,Gemeinde Schüller,RP
801051105,Schülp,Gemeinde Schülp,SH
801058147,Schülp b. Nortorf,Gemeinde Schülp b. Nortorf,SH
801058148,Schülp b. Rendsburg,Gemeinde Schülp b. Rendsburg,SH
812061444,Schulzendorf,Gemeinde Schulzendorf,BB
807132100,Schürdt,Gemeinde Schürdt,RP
801053114,Schürensöhlen,Gemeinde Schürensöhlen,SH
801053116,Schwarzenbek,Stadt Schwarzenbek,SH
814521550,Schwarzenberg/Erzgeb.,Stadt Schwarzenberg/Erzgeb.,SN
806634023,Schwarzenborn,Stadt Schwarzenborn,HE
807231116,Schwarzenborn,Gemeinde Schwarzenborn,RP
815087386,Seegebiet Mansfelder Land,Gemeinde Seegebiet Mansfelder Land,SA
815090520,Seehausen (Altmark),Stadt Seehausen (Altmark),SA
815090500,Schönhausen (Elbe),Gemeinde Schönhausen (Elbe),SA
814521540,Schönheide,Gemeinde Schönheide,SN
801058145,Schönhorst,Gemeinde Schönhorst,SH
803154019,Schöningen,Stadt Schöningen,NS
808317121,Schuttertal,Gemeinde Schuttertal,BW
808317122,Schutterwald,Gemeinde Schutterwald,BW
803456027,Schüttorf,Stadt Schüttorf,NS
807233065,Schutz,Gemeinde Schutz,RP
807132101,Schutzbach,Gemeinde Schutzbach,RP
809574157,Schwarzenbruck,Gemeinde Schwarzenbruck,BY
809376163,Schwarzenfeld,Gemeinde Schwarzenfeld,BY
807133205,Schwarzerden,Gemeinde Schwarzerden,RP
809180132,Seehausen a. Staffelsee,Gemeinde Seehausen a. Staffelsee,BY
806432022,Seeheim-Jugenheim,Gemeinde Seeheim-Jugenheim,HE
813074075,Seehof,Gemeinde Seehof,MV
808426109,Seekirch,Gemeinde Seekirch,BW
803154506,Schöningen,Gemeindefreies Gebiet Schöningen,NS
801057074,Schönkirchen,Gemeinde Schönkirchen,SH
809376160,Schönsee,Stadt Schönsee,BY
816064058,Schönstedt,Gemeinde Schönstedt,TH
813072095,Schwaan,Stadt Schwaan,MV
816076067,Schwaara,Gemeinde Schwaara,TH
809565000,Schwabach,Stadt Schwabach,BY
809190149,Schwabbruck,Gemeinde Schwabbruck,BY
807339051,Schwabenheim an der Selz,Gemeinde Schwabenheim an der Selz,RP
812066296,Schwarzheide,Stadt Schwarzheide,BB
809376164,Schwarzhofen,Gemeinde Schwarzhofen,BY
813072096,Schwasdorf,Gemeinde Schwasdorf,MV
809678176,Schwebheim,Gemeinde Schwebheim,BY
815089307,Seeland,Stadt Seeland,SA
807141128,Seelbach,Gemeinde Seelbach,RP
808317127,Seelbach,Gemeinde Seelbach,BW
807132103,Seelbach (Westerwald),Gemeinde Seelbach (Westerwald),RP
809187173,Schonstett,Gemeinde Schonstett,BY
808126072,Schöntal,Gemeinde Schöntal,BW
814625540,Schönteichen,Gemeinde Schönteichen,SN
809174143,Schwabhausen,Gemeinde Schwabhausen,BY
816067059,Schwabhausen,Gemeinde Schwabhausen,TH
808136065,Schwäbisch Gmünd,Stadt Schwäbisch Gmünd,BW
808127076,Schwäbisch Hall,Stadt Schwäbisch Hall,BW
809772200,Schwabmünchen,Stadt Schwabmünchen,BY
809190151,Schwabsoien,Gemeinde Schwabsoien,BY
807335043,Schwedelbach,Gemeinde Schwedelbach,RP
801058150,Schwedeneck,Gemeinde Schwedeneck,SH
812073532,Schwedt/Oder,Stadt Schwedt/Oder,BB
807132102,Seelbach bei Hamm (Sieg),Gemeinde Seelbach bei Hamm (Sieg),RP
807333203,Seelen,Gemeinde Seelen,RP
816076069,Seelingstädt,Gemeinde Seelingstädt,TH
814522530,Seelitz,Gemeinde Seelitz,SN
812064448,Seelow,Stadt Seelow,BB
809372157,Schönthal,Gemeinde Schönthal,BY
809678174,Schonungen,Gemeinde Schonungen,BY
801054116,Schwabstedt,Gemeinde Schwabstedt,SH
803251032,Schwaförden,Gemeinde Schwaförden,NS
809574156,Schwaig b. Nürnberg,Gemeinde Schwaig b. Nürnberg,BY
